t,dt,u1,u2,ref
97.93000507354736,1.0029296875,0.1950725441701713,-0.0013449510172002456,15.0
98.9337911605835,1.0026640892028809,-0.4689445606462654,0.019836025230587136,15.0
99.93714451789856,0.9932186603546143,-0.13918111227676258,0.06780734175890656,15.0
100.93110799789429,1.0053634643554688,0.18716223476007599,0.4249037200853234,15.0
101.93718671798706,1.0032203197479248,0.85655209623836,3.847395521184802,15.0
102.94124126434326,0.9838366508483887,0.1658579734709117,1.539966861411928,15.0
103.92580842971802,1.00178861618042,0.27596338627412914,0.5320239979192626,15.0
104.92830085754395,0.9981443881988525,-0.8246190185301003,-2.626314694483579,15.0
105.92713332176208,1.0002415180206299,-0.7725376490466297,0.22103050114363537,15.0
106.92807936668396,0.9994661808013916,-0.6165546698562802,-0.36997170332223045,15.0
107.92819213867188,1.0159122943878174,-0.16403196641132226,1.393929756586255,15.0
108.94488215446472,0.998056173324585,-1.21044782814905,0.8921608850166196,15.0
109.94370174407959,1.0034422874450684,-1.4973010913185771,-0.20138275023251842,15.0
110.9479546546936,1.0017061233520508,-0.641764852058142,-1.2334768156841391,15.0
111.95043611526489,0.9983987808227539,1.705351044488698,0.45597941871136405,15.0
112.94971442222595,1.0020771026611328,0.9110837679035959,1.0561472176238889,15.0
113.95256066322327,0.999467134475708,0.4861239101059738,1.7502802831813695,15.0
114.9528284072876,1.0018181800842285,0.19909335573986153,1.243914378516375,15.0
115.95533394813538,0.9939355850219727,-0.09744583132192457,0.8407634590074424,15.0
116.95005822181702,1.0033295154571533,0.018702733445912542,-0.1744711877182124,15.0
117.954345703125,1.0023226737976074,0.1902225861258808,0.609915794126689,15.0
118.95766305923462,0.9971151351928711,0.49935283544734066,0.7306336854383337,15.0
119.95546865463257,1.0022969245910645,0.4113988473780456,0.7939362134620548,15.0
120.95849800109863,1.001288652420044,0.19332073106244202,1.6506997722789638,15.0
121.96052289009094,0.9997501373291016,0.020789531964808507,0.804955893532932,15.0
122.96108388900757,1.0023488998413086,0.22573126744702446,0.9924655898973335,15.0
123.96424412727356,0.9997541904449463,0.027633931333571775,0.4561321644946925,15.0
124.96464323997498,0.9985029697418213,0.07957280274108008,-0.15180744808465416,15.0
125.96385884284973,1.0029990673065186,0.48278771724179376,0.43295800518244565,15.0
126.96780443191528,0.9951367378234863,0.6052356103308502,-0.25741884258538356,15.0
127.96365642547607,1.0012238025665283,0.4402440988428895,-0.7719371692970389,15.0
128.96565961837769,1.007227897644043,0.8440672967799007,-0.3442955066516996,15.0
129.97372364997864,0.9998886585235596,0.7529175319381062,0.11719935278147503,15.0
130.97441816329956,1.0005834102630615,0.5538972059257333,-0.5010340107038641,15.0
131.97583985328674,1.0004353523254395,0.32764745768383186,0.7256464693471786,15.0
132.97699642181396,1.0052974224090576,0.0763423557646578,0.4888531250402321,15.0
133.9830527305603,0.997225284576416,0.04090475825145939,0.1309867811605337,15.0
134.9809374809265,0.9963443279266357,-0.06378361545726674,-0.018468850381672036,15.0
135.9782009124756,1.000232219696045,-0.07863753114864266,0.9779074837133277,15.0
136.9791488647461,1.0002436637878418,-0.6422518949739642,1.3952212000772364,15.0
137.9801139831543,0.9911642074584961,-0.4928923852734266,1.239449152009189,15.0
138.9720003604889,0.9953522682189941,-0.38177664778754133,1.2223660849735132,15.0
139.9681043624878,1.0001249313354492,-0.050506825190037866,1.297076813809573,15.0
140.96891379356384,1.0020618438720703,-0.41403139675781153,0.5876684094831356,15.0
141.97170448303223,0.9997222423553467,-0.06620904734656236,1.0815333475276838,15.0
142.97212195396423,1.0131924152374268,6.0504908114313655e-05,0.8448716911479812,15.0
143.98613572120667,1.002657175064087,0.12897245571687807,0.1826810482904337,15.0
144.98965120315552,1.014925241470337,-0.12774535049125557,-0.3509757022455369,15.0
146.00529146194458,0.9886453151702881,0.3414666337378319,0.08903342355936814,15.0
146.99471521377563,0.9986863136291504,-0.27649041297957266,0.36054383432120063,15.0
147.99431371688843,1.0291132926940918,-0.20696355369612648,-0.29084179647714076,15.0
149.0241253376007,0.9698562622070312,0.625843880070001,-0.026959998185933115,15.0
149.9947485923767,1.0004987716674805,0.3829854804165657,0.7270395276471963,15.0
150.99599742889404,1.0021142959594727,0.2495204516299066,0.62733593439311,15.0
151.998797416687,0.9985883235931396,0.13108015719726704,0.5026510914251207,15.0
152.9981656074524,0.9895100593566895,0.43630140169933496,0.8683226759359214,15.0
153.9883439540863,0.999882698059082,0.29067915464714206,0.6383728691503411,15.0
154.9889853000641,1.0012328624725342,0.35539158401563786,0.27405240353792876,15.0
155.99098682403564,0.999312162399292,0.15639744061306174,0.10620898069590107,15.0
156.9913079738617,1.004091501235962,0.42664741139486456,0.03200220002383264,15.0
157.99608731269836,1.0103342533111572,0.5146664887018495,0.09258286740034746,15.0
159.00718188285828,0.9987335205078125,0.7550675587125129,0.3431465409442779,15.0
160.00674295425415,1.0018179416656494,0.3366694441027946,0.6083265051528822,15.0
161.00921440124512,0.9991004467010498,0.11368397220447643,0.11758804849832989,15.0
162.00899291038513,1.0031163692474365,-0.026660594194381573,0.05600586239546678,15.0
163.01282739639282,0.9854555130004883,0.3825891570933166,0.13135198082178964,15.0
163.99902033805847,0.9997367858886719,-0.02817266880199289,0.26635806202143275,15.0
164.9994411468506,1.000905990600586,-0.030557724773139273,-0.24875235734730977,15.0
166.00125122070312,1.002150058746338,-0.07022950271293553,0.2777152099058047,15.0
167.00413751602173,1.00007963180542,-0.5028251560084517,-0.22138713613301247,15.0
168.00493335723877,1.0131561756134033,-0.13578682643100654,-0.11546859956532457,15.0
169.0187849998474,1.0021579265594482,0.26212036701515357,0.03481799587458127,15.0
170.02174949645996,0.9970042705535889,0.48569531059935683,0.21060379692763034,15.0
171.01945090293884,1.0027978420257568,0.4945698252506548,0.8423351243183025,15.0
172.02301597595215,0.9978172779083252,0.2559759026952083,0.9291896861717086,15.0
173.0215756893158,1.0037918090820312,-0.27410612673498724,0.6635158502787348,15.0
174.02622532844543,1.0008645057678223,-0.01099944456145091,0.655970690171421,15.0
175.02792644500732,1.0028526782989502,-0.20565155101940047,0.40101309599131585,15.0
176.031494140625,0.9874505996704102,0.17585273884609426,0.7023015845701123,15.0
177.01969814300537,1.0016982555389404,0.2119246289141474,0.8888658190175874,15.0
178.02233171463013,0.9968063831329346,0.1495179050274184,0.5359433169052021,15.0
179.01981139183044,1.001901388168335,0.4110699378319093,0.47047124964445997,15.0
180.02242064476013,1.0007591247558594,0.37371111865118095,0.5312294244691745,15.0
181.0241072177887,1.0145702362060547,0.2131110287733378,0.37569174401014716,15.0
182.0394184589386,0.9835076332092285,0.007467183006554962,0.2839827632352713,15.0
183.02368187904358,0.999993085861206,0.19973286584690253,0.43930255378932037,15.0
184.02437043190002,1.0009713172912598,0.03708201068714259,0.5447745541974887,15.0
185.0261354446411,1.0012686252593994,-0.17933749135062044,-0.12240997885018563,15.0
186.02818608283997,0.9990983009338379,0.5028082871325307,0.547261809961495,15.0
187.02805185317993,1.0152325630187988,0.5358987642712897,0.5261358797237264,15.0
188.04402661323547,1.0016121864318848,0.3749414397485555,0.7193787879392499,15.0
189.0463616847992,0.9981052875518799,0.25546356489732874,0.10060099887102879,15.0
190.04519033432007,1.0041918754577637,0.2665508055813614,-0.11765107408315051,15.0
191.05026578903198,1.0001018047332764,0.5957583600349727,-0.38085772021562186,15.0
192.05107045173645,1.0000600814819336,0.44037875670865123,-0.2566424204662472,15.0
193.0518341064453,1.0012218952178955,0.14424635003581618,0.26174510223120195,15.0
194.05390739440918,1.0053467750549316,0.0030890430815513066,0.6044738871023082,15.0
195.0600712299347,0.993149995803833,0.29029263502433866,0.7274164633199593,15.0
196.0540177822113,0.9866483211517334,-0.1696954285733396,0.8231574751302642,15.0
197.04131245613098,1.0009169578552246,-0.35235068715736245,0.9076289164468636,15.0
198.04299664497375,1.0011100769042969,-0.40322687319442646,0.7708655586645005,15.0
199.04482650756836,1.0074896812438965,-0.27324644656702896,0.9377159596607133,15.0
200.0531451702118,0.9949822425842285,-0.10010874577686155,0.7968351030752064,15.0
201.04881405830383,1.0151503086090088,0.25151048542335674,0.8501550687238584,15.0
202.06465578079224,1.0013840198516846,0.0096667372889821,0.92790706035346,15.0
203.06668519973755,0.9976973533630371,0.0018368021674459029,1.0054933557674295,15.0
204.0651388168335,0.9982409477233887,0.06885040499642574,0.8073983550235606,15.0
205.0641257762909,1.0017478466033936,0.2788944848962137,0.8220800598308472,15.0
206.06662321090698,0.9986364841461182,-0.046402632605284704,0.5436266681119828,15.0
207.06611347198486,1.0088016986846924,0.21371971543095972,0.22932393943965354,15.0
208.07567882537842,0.9975271224975586,0.725775014156848,0.15612727824896985,15.0
209.07402753829956,1.0009803771972656,0.559842383552342,0.1282674677774362,15.0
210.07567739486694,0.9993116855621338,0.1963565316803752,0.2438837826177496,15.0
211.07570695877075,0.9996771812438965,0.10959974575117304,0.19063599175661444,15.0
212.07622051239014,1.0014410018920898,0.12013236185386814,0.2034062830373669,15.0
213.0785219669342,0.9979457855224609,0.03495410598591065,0.462227676765623,15.0
214.07726979255676,1.0017070770263672,0.21954877079799798,0.8123465347692352,15.0
215.07976937294006,1.00026535987854,0.2660646802075202,0.8650656307622818,15.0
216.08082365989685,0.9994242191314697,0.22919133216217202,0.822285771124069,15.0
217.08106875419617,0.9883642196655273,0.3674113618262118,0.5498332295820141,15.0
218.07032179832458,1.0009844303131104,0.36484194254949737,0.232652819530667,15.0
219.0721344947815,1.0025556087493896,0.5414844296403234,0.24906701127737696,15.0
220.07543015480042,0.9992783069610596,0.44619089623168207,0.15163025223464083,15.0
221.0755262374878,0.9999616146087646,0.48646418684795534,0.12651852325648352,15.0
222.07619333267212,1.015653371810913,0.2887951069619505,0.03277315141856578,15.0
223.0925760269165,0.9918551445007324,0.4024670647747821,0.27487853936403994,15.0
224.08513259887695,0.9966151714324951,0.5362661998467522,0.29415100939944416,15.0
225.0824692249298,0.9962246417999268,0.289219644010813,0.40272156609743764,15.0
226.07955193519592,1.0015466213226318,0.3209464285679162,-0.11111017521172813,15.0
227.0820848941803,1.0012030601501465,0.2850911122269926,0.040016605918110834,15.0
228.08412766456604,1.0147905349731445,0.18764276869371593,-0.02840579295903439,15.0
229.10074257850647,0.9977366924285889,0.3070519224949184,0.23002657882421917,15.0
230.09925532341003,0.9866187572479248,0.35282975919917264,0.5516519412204628,15.0
231.08667278289795,1.000182867050171,-0.4114917488269517,-0.038216757185757136,15.0
232.0876500606537,1.0096731185913086,-0.2105282567255193,0.34321548208445585,15.0
233.09826135635376,0.9922592639923096,0.1491475827641788,0.2972862535163729,15.0
234.09125018119812,1.000685453414917,-0.35044293681308675,0.19692953271120928,15.0
235.09284377098083,1.0117921829223633,-0.15094255348369393,0.23608604392259935,15.0
236.1054286956787,0.9878194332122803,0.032143609202653724,0.43406166638583177,15.0
237.09413719177246,1.0007667541503906,-0.1931959349922826,0.13999304415434172,15.0
238.09566521644592,1.0003104209899902,0.14343543382957577,0.3886692586824331,15.0
239.09673261642456,1.0033740997314453,-0.12178971587940955,0.6319006010696303,15.0
240.10084128379822,0.9984574317932129,-0.18215594803616386,0.8728155918762068,15.0
241.10002374649048,1.0182347297668457,-0.16195438149496952,0.4732601956054586,15.0
242.11899876594543,1.0063087940216064,-0.13380868897959633,0.15519382216185196,15.0
243.12614560127258,0.9820871353149414,0.3727005475170902,0.0646259617730993,15.0
244.10899353027344,1.0012595653533936,0.7751654432959852,-0.14738752625733778,15.0
245.11110496520996,0.999096155166626,0.8029330274231735,0.33745239562243334,15.0
246.11109733581543,1.0043928623199463,0.3864298448689286,0.0501708137437726,15.0
247.1163845062256,0.9964556694030762,0.3786790245048696,0.6232451906964217,15.0
248.11374592781067,0.9952392578125,-0.202339091908187,-0.23925506344586678,15.0
249.10973858833313,1.001418113708496,0.6513709944017231,0.3809877808496348,15.0
250.11185359954834,0.9998023509979248,0.6059738880403344,0.43598894170969826,15.0
251.1123173236847,1.0023930072784424,0.8144850873060523,0.5473642879173158,15.0
252.11553978919983,1.0003759860992432,0.6791062867946924,0.7398577019855423,15.0
253.11675143241882,1.0002877712249756,0.06065498300269056,0.011379202954469722,15.0
254.11777210235596,1.0007030963897705,0.10709371458962649,-0.268457304079831,15.0
255.11918830871582,1.0004081726074219,0.19467630142644052,-0.17769167240411352,15.0
256.1203832626343,0.9995384216308594,0.0722188602037722,-0.12957506593018497,15.0
257.1205942630768,1.0002319812774658,-0.15406232137605477,0.08327161606997294,15.0
258.1226191520691,1.018845558166504,-0.61532214776203,0.7657099942132853,15.0
259.1423511505127,0.9984300136566162,-0.6393094641618436,1.1292773637935518,15.0
260.1414465904236,1.0043330192565918,-0.5609577898554499,1.4871046232387408,15.0
261.14657187461853,0.9797468185424805,-0.43501865487620295,1.3753433955833314,15.0
262.12698221206665,1.0019874572753906,-0.08468392230197726,1.0205349963113666,15.0
263.1297700405121,1.0036091804504395,0.24372497533634274,0.9070128693506108,15.0
264.134174823761,0.9949038028717041,0.5737697280295193,0.8336433285638694,15.0
265.1299719810486,1.0020332336425781,0.9836357643790545,0.49748217584341636,15.0
266.13284826278687,1.0133342742919922,0.7632491504259404,0.07135284206121975,15.0
267.1470036506653,1.0012078285217285,0.95940143501833,0.19918402418345338,15.0
268.14898347854614,1.0006155967712402,0.7972468594269841,-0.3006933157138546,15.0
269.1502778530121,1.0057861804962158,0.648421267855913,0.3210534759446989,15.0
270.15668177604675,0.9976284503936768,0.6460152466900637,0.08725527066439419,15.0
271.1549654006958,0.9967527389526367,0.5940644706852736,-0.13915891524106286,15.0
272.1524257659912,0.9997684955596924,0.6030238922424631,0.26435293103903457,15.0
273.15304470062256,1.002138614654541,0.3836098240323348,0.5335921526595899,15.0
274.15600633621216,1.0000317096710205,-0.018938826423138697,0.4183753592178232,15.0
275.15687251091003,1.0083646774291992,-0.005990093582123629,0.24114185125082813,15.0
276.1659770011902,0.9917585849761963,0.3131020723171523,0.2992638614818431,15.0
277.15846967697144,1.0046792030334473,0.29976340828612413,0.7369183971568929,15.0
278.16381454467773,1.0085272789001465,0.18898471918776685,0.6387788764163843,15.0
279.17315649986267,0.9964168071746826,0.17050488856509408,0.4982224503681059,15.0
280.17051434516907,1.004446268081665,0.011362032444031367,-0.1577870027378244,15.0
281.1757264137268,0.986248254776001,0.37062706040814547,0.287444467608633,15.0
282.1626899242401,0.9952328205108643,0.14639426887705786,0.6570343628093596,15.0
283.15863847732544,0.9933135509490967,-0.27548776115104506,0.7198678981229676,15.0
284.1528751850128,1.0069029331207275,-0.40059553955719,1.110236519996823,15.0
285.16048645973206,0.9964489936828613,0.08438911670520793,0.7627237000390872,15.0
286.1577546596527,1.0024652481079102,-0.006957600151746873,0.8502407792970539,15.0
287.16091084480286,1.015202522277832,0.025195657635479582,0.9976630132600666,15.0
288.1769254207611,0.9994971752166748,0.07437620838954971,0.5651834447786207,15.0
289.17722606658936,1.00870943069458,0.03406009694412564,0.4313130199357849,15.0
290.1867287158966,0.997941255569458,0.2307388256020852,0.1826129790946866,15.0
291.1856770515442,1.0046823024749756,0.5147644136495892,0.0268012578174449,15.0
292.19097900390625,0.9975175857543945,0.881883063990622,0.21144887267798287,15.0
293.1891415119171,0.9944758415222168,0.7522009329862898,-0.39916424091607605,15.0
294.1843225955963,1.005795955657959,0.3463545758076023,-0.0460522642925411,15.0
295.19079327583313,0.9998230934143066,0.31820106495097333,-0.2597959160640847,15.0
296.1912977695465,1.000763177871704,0.32312209962085087,0.5357892230674637,15.0
297.1927442550659,0.9998242855072021,0.24633228130415072,0.8057228313371555,15.0
298.1933124065399,1.0027058124542236,-0.13589036656543624,0.7801627671167232,15.0
299.19676637649536,1.00349760055542,0.32935060707405395,0.28775630330293983,15.0
300.2009928226471,0.988415002822876,0.28437524815276244,0.2725015457317223,15.0
301.1901204586029,1.003807783126831,0.23218056218698696,0.7640722611829628,15.0
302.19470620155334,0.9985826015472412,0.06847826688364185,0.15175210537165412,15.0
303.1941750049591,0.999586820602417,0.21846095103099755,0.18410301684588526,15.0
304.1945481300354,1.006324052810669,0.2767404667504144,-0.023710540969669902,15.0
305.2016534805298,1.0004847049713135,0.29451861014440484,0.15745734743327114,15.0
306.2028315067291,0.9991343021392822,0.24960891476944055,0.12066843566149302,15.0
307.2026801109314,0.9908885955810547,0.28286157854273936,0.11592371112555208,15.0
308.1942615509033,0.9902768135070801,0.10108530315924366,0.24678563593104522,15.0
309.1853611469269,1.0010101795196533,-0.07756989854499709,0.7001452243730458,15.0
310.18708992004395,1.000732660293579,0.030751474747807612,0.9658071084663258,15.0
311.18856954574585,1.00669264793396,-0.05118626168891807,0.908362392131983,15.0
312.19605255126953,1.0091278553009033,0.03547466973141037,0.47588112620562106,15.0
313.20608377456665,0.9989981651306152,0.36850857320502367,0.2424144964382057,15.0
314.20590567588806,1.0115647315979004,0.8182586837835604,0.2926277140781288,15.0
315.218266248703,0.9989912509918213,0.5288520999856298,0.007123038165270457,15.0
316.21816420555115,0.9928646087646484,0.8763828908987359,0.21523078395575085,15.0
317.211767911911,1.0123753547668457,0.6332080008097001,0.2812394878551365,15.0
318.22485733032227,0.9911348819732666,0.3294786294765765,0.2940871252223827,15.0
319.216730594635,0.999117374420166,0.25918793109133853,0.2519224760696301,15.0
320.21649169921875,1.0055716037750244,-0.16266459268257033,0.19586253270357595,15.0
321.22277426719666,1.0302228927612305,0.35787700043991333,0.0792702279016342,15.0
322.253781080246,0.9710736274719238,0.44652004509642695,-0.02315237367898385,15.0
323.22561740875244,0.9988927841186523,0.13064208723381085,0.06331234416216631,15.0
324.2252881526947,1.0040712356567383,0.365090098965913,-0.08189068690091411,15.0
325.23006677627563,0.9935207366943359,0.6411433314986521,0.05719016548842328,15.0
326.2243642807007,1.0026283264160156,0.43819192131832346,0.20162925700396128,15.0
327.22770380973816,1.0051567554473877,0.47923543189242557,0.05060348598212373,15.0
328.23370242118835,0.9909799098968506,0.27571058616116784,0.596908763520418,15.0
329.2254071235657,1.0022861957550049,0.14873826003745264,0.22320842010230124,15.0
330.2284393310547,1.006683111190796,0.09105110037997384,0.29606288663595454,15.0
331.2358031272888,0.999927282333374,0.2738319762416193,0.6676644675418749,15.0
332.2366337776184,0.9967615604400635,-0.026857630031554877,0.32563282634466656,15.0
333.23436856269836,0.9854097366333008,-0.49162361455485226,0.713781762854754,15.0
334.22063732147217,0.9988491535186768,-0.32839341358467833,0.756475229136647,15.0
335.22017121315,0.9980888366699219,-0.4791513131065298,0.8955310524769124,15.0
336.21903586387634,1.0005288124084473,-0.4671456195227783,0.7242115780755907,15.0
337.2203845977783,1.0045926570892334,-0.1768919269435113,0.7664568653032198,15.0
338.2258098125458,1.0189454555511475,0.44133551955893746,0.7450653020069012,15.0
339.24569439888,0.9953324794769287,0.24184575904086175,0.11450151550024408,15.0
340.241979598999,0.9832358360290527,0.5917069148488334,0.031836482875047305,15.0
341.22624039649963,1.0002343654632568,0.6923798289962129,0.18312692362517383,15.0
342.227254152298,1.005070447921753,0.3889929324217126,0.07151028272360649,15.0
343.233074426651,0.9992697238922119,0.3589789979167273,0.1938882595703008,15.0
344.2332270145416,0.9978039264678955,0.4276548370309172,0.4564452611610309,15.0
345.23183131217957,1.022632122039795,0.3742660380966956,0.594907128612692,15.0
346.2552692890167,1.0037617683410645,0.5625757705517119,0.26532028257101503,15.0
347.2597498893738,0.9785943031311035,0.11559671307876661,1.199761853115259,15.0
348.2391483783722,1.0028142929077148,0.18266730498150063,0.43854387425631175,15.0
349.2426850795746,0.998042106628418,0.23433673362806262,0.4252200765058389,15.0
350.241436958313,0.9987564086914062,0.21994114319160576,0.33828377999514136,15.0
351.2409243583679,1.0011909008026123,0.4163446259694159,0.2803563625164357,15.0
352.24277544021606,1.0274763107299805,0.4212027909236028,-0.09450281030461032,15.0
353.27103543281555,0.9799001216888428,0.8031484247751532,-0.27834814461022483,15.0
354.25161051750183,0.9920995235443115,0.4989203311987204,-0.1431341897800568,15.0
355.2443869113922,1.003253698348999,-0.018417371099440506,0.48125245715826265,15.0
356.2483673095703,0.9998149871826172,-0.33638011999204714,0.660625412349404,15.0
357.24886322021484,1.0032472610473633,-0.2870382114522151,1.0667272773668184,15.0
358.2528793811798,1.0192954540252686,0.13744680212065588,1.2008496643587923,15.0
359.2728443145752,0.9986140727996826,-0.19602118192836623,0.5626327532693718,15.0
360.27229619026184,0.9816629886627197,0.25748279286697606,0.13905462645739256,15.0
361.25471210479736,0.9985330104827881,0.12707364877536795,0.8846200439378604,15.0
362.2539939880371,1.0040817260742188,0.009476745701581517,0.3290915378019185,15.0
363.25890350341797,0.9991567134857178,0.36113049452975365,0.47131185580938684,15.0
364.2588119506836,1.0056183338165283,0.7524424556799231,0.8341762725993974,15.0
365.26514887809753,1.053182601928711,0.5090037850685425,0.1401688135311003,15.0
366.3190538883209,0.942692756652832,0.7784345742769541,0.2361508020564918,15.0
367.2624464035034,1.0006494522094727,0.3186455592520539,0.15681070861071136,15.0
368.26393580436707,1.0010898113250732,0.48625657864883515,0.1661623568460358,15.0
369.26583981513977,0.9971635341644287,0.13105606560185667,0.7246905760452138,15.0
370.26381373405457,1.031599760055542,0.025012074405699938,0.49788488866537756,15.0
371.29610443115234,0.9740006923675537,0.4129644567139446,0.6172243027612578,15.0
372.2708969116211,1.0008392333984375,0.44887670549228836,0.3965307444497913,15.0
373.2725570201874,0.9999198913574219,0.43513520494774,0.6180121368333725,15.0
374.273202419281,0.9981520175933838,0.31829719772413206,-0.08053375955372871,15.0
375.2721481323242,1.0009925365447998,0.7338457907982164,0.26659249479025354,15.0
376.27399253845215,1.0262653827667236,0.6085571715481576,0.26889539813250585,15.0
377.30092668533325,0.9907348155975342,0.4190825223233548,-0.00861441128552178,15.0
378.2923746109009,0.9898309707641602,0.39781536571458087,-0.18512877009659948,15.0
379.282897233963,0.996450662612915,0.5888138447828598,0.374500162713232,15.0
380.2801477909088,1.0019245147705078,0.39710140276625844,0.014144839398559858,15.0
381.28293347358704,0.9983553886413574,0.3653435561247174,0.1942864304706456,15.0
382.2822279930115,1.0306119918823242,0.31580405770018777,-0.2841803501918904,15.0
383.313592672348,0.9975266456604004,0.52090422301963,0.12042309123724851,15.0
384.3119328022003,0.9963521957397461,0.2317577899999902,0.37584556485861215,15.0
385.30895233154297,0.9955015182495117,-0.18454880402609608,0.4413966481372708,15.0
386.30513286590576,1.0489463806152344,-0.13983883256539753,0.725006368820372,15.0
387.3548467159271,0.9463622570037842,-0.42205511600300716,0.24644361917227656,15.0
388.3019988536835,0.9901041984558105,-0.44387551025673594,0.6464961779758336,15.0
389.2928111553192,1.0118553638458252,-0.15783704761788403,0.42729462262839396,15.0
390.30545353889465,1.002558946609497,-0.36749438783451904,0.19207320462912147,15.0
391.30873131752014,0.9986584186553955,-0.30575698717162053,0.07873046604842009,15.0
392.30811524391174,1.0187406539916992,0.010619616658240495,0.0517303790256389,15.0
