t,dt,x1,x2,x3,x4,u1,u2
37.09765577316284,1.0052664279937744,14.825864435616761,13.103795760408513,1.648594865280916,2.114039459413605,0.4,0.3
38.10362982749939,0.999030590057373,14.870604396742161,13.120216401299501,1.647095361033914,2.1241966293491434,-7.428475715315341,-23.58910605835915
39.103485345840454,1.0014474391937256,8.39742067817755,0.01,0.01,0.01,-5.045215604002772,-11.28075699337721
40.10558295249939,0.9997222423553467,3.883031648814944,0.01,0.01,0.01,-7.823069249254466,-15.619385238623618
41.106141090393066,0.9975111484527588,0.01,0.01,0.01,0.01,-4.9579715435579415,-12.321836933219435
42.10432267189026,1.0029778480529785,0.01,0.01,0.01,0.01,-2.1895292595565317,-4.907018772602082
43.108108043670654,0.9864861965179443,0.01,0.01,0.01,0.01,-0.139737811024487,-0.6463471124470235
44.09540510177612,1.0001897811889648,0.01,0.01,0.01,0.01,0.5353579849079252,0.48234949324727056
45.096296310424805,1.001690149307251,0.4556855224358477,0.31116696484626455,0.22822873281680975,0.16924211859063074,0.11386697530001402,-0.20221997512280945
46.0987663269043,0.999976396560669,0.5283180757542584,0.17335237813433962,0.07837174035910463,0.17233145301924202,0.35264763013273476,0.16519664110913865
47.09950041770935,1.000436544418335,0.771701655509647,0.2764001553706491,0.12551473786088202,0.24967021508634954,-0.06182585271522407,-0.4982828748449687
48.10071134567261,1.01198410987854,0.6613561692950182,0.01,0.01,0.19094522353683505,-0.6978533941559493,-0.9288821745797993
49.1134877204895,1.0024151802062988,0.01,0.01,0.01,0.01,-1.3237832365088165,-1.3225788339063524
50.116618156433105,0.9996914863586426,0.01,0.01,0.01,0.01,-0.980898391931504,-0.9394252439543603
51.117040157318115,1.001516580581665,0.01,0.01,0.01,0.01,-0.7364750107459723,-1.15439216785878
52.11932110786438,0.998976469039917,0.01,0.01,0.01,0.01,-1.2739712020806966,-1.8832289712116124
53.11910271644592,0.9994513988494873,0.01,0.01,0.01,0.01,-0.8731134042076765,0.6340009121611713
54.11937403678894,1.0009968280792236,0.01,0.40585431953063134,0.3003714792429939,0.01,-1.0375949034295975,1.4477092661932112
55.12109065055847,1.0032658576965332,0.01,1.2673934650286154,0.9275102150280599,0.01,-0.2678142801724374,2.5849336830928924
56.12513446807861,1.0014643669128418,0.01,2.800427429949917,2.0490295129038625,0.01,-0.42978508532568815,1.2653353088423611
57.127301931381226,1.0004932880401611,0.01,3.4663268847424265,2.4901905936740123,0.01,-0.2581824103169144,-0.7843172210052607
58.12861227989197,1.0002562999725342,0.01,2.8376130540894726,1.9398379029690154,0.01,-0.45542538215443495,-2.3947711930587885
59.12965726852417,0.9965972900390625,0.01,1.2173597908606837,0.6441765350830284,0.01,-0.333554834084958,-2.8555183971479536
60.127103328704834,1.007455587387085,0.01,0.01,0.01,0.01,-0.970742152493447,-0.31535491036921776
61.13530993461609,0.9957485198974609,0.01,0.01,0.01,0.01,-0.5909053860954939,0.06318110036104903
62.13182067871094,1.004974365234375,0.01,0.04944869953792999,0.02882434020093578,0.01,-0.3081021014980973,1.3624654694005847
63.13755202293396,1.0026085376739502,0.01,0.8904830921959151,0.6578995580780357,0.01,0.09637827470861382,2.3801310082882643
64.14104843139648,0.9980599880218506,0.17010545950712808,2.310013482909168,1.6990595229521395,0.03219814031278316,-0.32149128585886216,2.5980518463082616
65.13983750343323,0.9953162670135498,0.01,3.8264124655550384,2.7885855057617928,0.01,0.0669841797418894,2.0063526334449646
66.135901927948,1.0034868717193604,0.24209319916740227,4.932681766611686,3.5554754343117976,0.023021671290358876,0.0468816479699686,0.42297123056128605
67.14014387130737,0.9996445178985596,0.4376450127305539,5.0335127569964655,3.5449022024924286,0.025686194725297824,-0.4236085409574209,0.3008346937343484
68.14063858985901,1.0019006729125977,0.22215868876867903,5.05697661929243,3.476542014165765,0.01,0.5205807086534797,-0.6909954785242676
69.14328169822693,0.9975652694702148,0.8120250355949838,4.455999211567439,2.9384029874391935,0.16462883765994601,0.3625349088199437,-0.9229201072648163
70.1416585445404,1.0039682388305664,1.2051559011037898,3.7452131604373853,2.3068235662462175,0.2457946337275459,0.4402864959843456,-1.2485872943595042
71.14651274681091,1.0031547546386719,1.618983387049758,2.8520522993223985,1.5422614023507135,0.344130021179626,0.5547276996858419,-1.9007237279370435
72.15053462982178,1.0022532939910889,2.0773668540411547,1.5783267554747922,0.4985745519898028,0.47102456608334975,0.19241445378139618,-1.7695627584651101
73.15361428260803,0.9948716163635254,2.1549745702149226,0.428483086070764,0.01,0.4769442405227544,0.19744661235883856,-1.0415951524689797
74.14938116073608,0.9995768070220947,2.1656995801686043,0.01,0.01,0.48409568692743143,-0.7930662237755951,1.5556647793933742
75.14976572990417,0.9996271133422852,1.3514128680543747,1.0283241539088281,0.7388201475120276,0.1816144155945854,-0.4373665582649409,1.2655825966760526
76.15027594566345,1.0006260871887207,0.9532777190496874,1.7721371979094522,1.2443332255409336,0.011450030747866352,0.04293541542366136,0.04171935251206133
77.15171837806702,0.9999933242797852,1.0046491067533079,1.7015960055693984,1.1388892102226675,0.016411301747812482,0.14650480418279752,0.2906162951514121
78.15282869338989,1.0005557537078857,1.133899945735792,1.7902364340876853,1.157275039001342,0.05204072039974736,-0.1068197964541614,1.8412623687431222
79.15434956550598,1.0040619373321533,1.0461989571166306,2.8523061892499015,1.9123617054945639,0.01,0.5767297875054179,3.8224130155131224
80.15922045707703,0.9968440532684326,1.5667658564871876,5.113563662436427,3.575415516210394,0.18215787821403548,0.2751302926786243,4.679057888178527
81.15691447257996,1.0011742115020752,1.8676023919798954,7.8903077227300376,5.588930460056485,0.23437583338631474,0.12749740966632953,0.6390096568509936
82.15890622138977,0.9866595268249512,2.0857801167556707,8.10586018535407,5.627386130107266,0.23598179562058957,-0.04279626632854299,0.6125153272554268
83.14640402793884,1.0015206336975098,2.1543821153887768,8.301994025239637,5.652326119740744,0.18429355935385366,0.41806500431373717,-0.0686159573033464
84.14871144294739,1.0011746883392334,2.604594862593585,8.065688424329522,5.35265245731448,0.28093711566222324,0.25081815118864187,-2.525928897507489
85.15185880661011,1.0006835460662842,2.8919904417331486,6.306305204571304,3.8911750429890946,0.31741989736766735,0.08317912571504693,-1.2241481957271698
86.15332174301147,0.9961795806884766,2.99178993185029,5.388294383147113,3.08727084700691,0.29893536566733614,-0.07102512941285981,-1.9962957091644413
87.15038895606995,1.0167276859283447,2.935737229830083,4.001848454082337,1.9402544350528443,0.23362390795589186,0.05149738116338879,-1.705651251299679
88.16784453392029,1.0034377574920654,2.9426143068070014,2.817182765297598,0.9724004737189829,0.21156493261089673,-0.6469141151063144,3.5038259723827245
89.17278480529785,0.9950416088104248,2.322144554638286,4.908746248727969,2.528463233329732,0.01,-0.27617129533216384,1.9994626928254957
90.16863679885864,1.0008366107940674,2.099673675483816,5.990243377564827,3.301037562995349,0.01,-0.5805267714135344,-0.5601780376508827
91.170419216156,0.9971814155578613,1.65770143584234,5.455265792011593,2.8304848003262646,0.01,0.16097259948328152,-0.12278854389935602
92.16845893859863,0.9990801811218262,1.8360640809374444,5.202207893562129,2.583108031627316,0.05236368107837474,0.1575242130048571,0.4346449697896857
93.16839241981506,1.0066931247711182,1.9955285637317526,5.31168722569282,2.609356607501355,0.08348610512738862,0.7145146899707615,0.9240410260125971
94.17591714859009,0.9966545104980469,2.613131005677988,5.729592035948279,2.867503017554196,0.28375146148977964,0.3072367786534132,0.19909764441698696
95.17329382896423,1.0063045024871826,2.877537511606737,5.707073716927676,2.7720204441286205,0.3376384876352776,0.13701510632112632,-0.7594838737562292
96.18050718307495,0.9974260330200195,2.988076693721161,5.090229979795543,2.2237203483035133,0.33456700705429177,0.37337971286848204,1.227870894186198
97.17867851257324,0.9995429515838623,3.2722519907134884,5.724509288824228,2.640345679769717,0.4054946073606126,0.9551218049533662,1.235245008842645
98.17899107933044,1.000913143157959,4.046721815720298,6.3572328120549475,3.0454620880297503,0.6534296957096044,-0.8134363607637585,-0.03410172904282896
99.1806857585907,0.998340368270874,3.339600873610115,6.200785238100781,2.83323022572835,0.33570660353966286,0.1950725441701713,-0.0013449510172002456
100.17982482910156,1.003840684890747,3.4857983052281885,6.049189351868379,2.643534288334095,0.35089127690818883,-0.4689445606462654,0.019836025230587136
101.18437337875366,0.9965829849243164,3.0683182016510386,5.914257287166065,2.4703531110612595,0.15775566487750242,-0.13918111227676258,0.06780734175890656
102.18171381950378,1.0040664672851562,2.9322409922834587,5.796054485644822,2.326075635940827,0.08296738001452272,0.18716223476007599,0.4249037200853234
103.18657803535461,0.9994745254516602,3.067024117966718,5.8941294376320625,2.3569066811213832,0.11867082515908106,0.85655209623836,3.847395521184802
104.1867606639862,0.9850082397460938,3.7558351512392756,8.1319759153665,4.01473444380121,0.3588958762405482,0.1658579734709117,1.539966861411928
105.17255854606628,1.0008659362792969,3.9012892498449974,8.915765018158014,4.5222690868024875,0.3634075998435945,0.27596338627412914,0.5320239979192626
106.17428612709045,1.0005834102630615,4.148033123548832,9.059922454098977,4.5365089776044725,0.40199668491429796,-0.8246190185301003,-2.626314694483579
107.17567729949951,1.0004770755767822,3.4720098982019922,7.232656808007865,3.0479062765446767,0.0945361058425761,-0.7725376490466297,0.22103050114363537
108.17691087722778,1.0001344680786133,2.815674070339451,7.182732530184133,2.9569658213767056,0.01,-0.6165546698562802,-0.36997170332223045
109.17793345451355,1.0112006664276123,2.3070631684848046,6.74816578318605,2.587824665847066,0.01,-0.16403196641132226,1.393929756586255
110.18997001647949,1.000880241394043,2.1805893255190574,7.421431505935826,3.070253985104837,0.01,-1.21044782814905,0.8921608850166196
111.19172286987305,1.0036375522613525,1.203838762370201,7.7714239277338075,3.2978622812894383,0.01,-1.4973010913185771,-0.20138275023251842
112.19610691070557,1.001023769378662,0.03807052614317352,7.433625164455401,2.9980917330653636,0.01,-0.641764852058142,-1.2334768156841391
113.19795775413513,0.999051570892334,0.01,6.456246042172108,2.2168303857120035,0.01,1.705351044488698,0.45597941871136405
114.19789695739746,0.9979743957519531,1.585703649672222,6.548361208490269,2.2665155922213507,0.5344993268785033,0.9110837679035959,1.0561472176238889
115.1966392993927,1.004558801651001,2.371838984597529,7.063574110339495,2.59984553116653,0.761245274609379,0.4861239101059738,1.7502802831813695
116.20209217071533,0.9999010562896729,2.784660666694362,8.015550396790601,3.2513767219826875,0.8441677450290272,0.19909335573986153,1.243914378516375
117.2027816772461,0.9972021579742432,2.9655044927410072,8.641332878566944,3.640597312404954,0.8338304233343445,-0.09744583132192457,0.8407634590074424
118.20074534416199,1.001492977142334,2.9052687412475224,9.006396947520209,3.8262536072731756,0.7313624932217692,0.018702733445912542,-0.1744711877182124
119.20308637619019,1.00010085105896,2.9490975893709845,8.728153488119567,3.5235518127862253,0.6697265902946642,0.1902225861258808,0.609915794126689
120.20407891273499,0.9991142749786377,3.1254084554673787,8.940442126660924,3.602863711121049,0.6645428392623232,0.49935283544734066,0.7306336854383337
121.20399141311646,1.0029058456420898,3.55574784797052,9.225035940090738,3.737243202663954,0.7561160581003648,0.4113988473780456,0.7939362134620548
122.20769214630127,0.9992268085479736,3.9035754198079777,9.54971738773426,3.897797168126943,0.8159426072623497,0.19332073106244202,1.6506997722789638
123.20778679847717,1.0006873607635498,4.064350625303245,10.407822460701285,4.461310771506948,0.8050253453913188,0.020789531964808507,0.804955893532932
124.2092854976654,0.9992797374725342,4.092458202021419,10.726668987416703,4.607003535690175,0.7407243967022554,0.22573126744702446,0.9924655898973335
125.2094509601593,1.0033493041992188,4.294240733479651,11.155836324759788,4.8380547556765645,0.743289728252109,0.027633931333571775,0.4561321644946925
126.21359491348267,0.9982857704162598,4.33154439979062,11.245129280036014,4.80799314322604,0.6838940622492873,0.07957280274108008,-0.15180744808465416
127.21271443367004,1.00346040725708,4.410309687746138,10.95101299160999,4.489494700596723,0.6434874575260013,0.48278771724179376,0.43295800518244565
128.2169361114502,0.9965195655822754,4.814338565608878,11.023535719182181,4.457474575479182,0.7309163888521516,0.6052356103308502,-0.25741884258538356
129.21428871154785,1.0009191036224365,5.308887511370971,10.668303998285037,4.09788252030935,0.8524093001046097,0.4402440988428895,-0.7719371692970389
130.21598601341248,1.0045506954193115,5.643966406465661,10.001465973328209,3.5032928612347196,0.9170032192527431,0.8440672967799007,-0.3442955066516996
131.22134613990784,1.0001418590545654,6.290044682446199,9.612530387497005,3.1292797889567656,1.1049560701212364,0.7529175319381062,0.11719935278147503
132.22229146957397,0.9971015453338623,6.833843292774242,9.524022738035136,2.9863450222748975,1.2570707865632524,0.5538972059257333,-0.5010340107038641
133.22013139724731,1.0045764446258545,7.195442393948582,9.056159176284424,2.5538985446944005,1.3415290814240786,0.32764745768383186,0.7256464693471786
134.22547245025635,1.000779628753662,7.346417871730057,9.363183677223358,2.719604232543932,1.3524316255346467,0.0763423557646578,0.4888531250402321
135.2269868850708,0.9994544982910156,7.290769062327899,9.518739658977497,2.766932338545207,1.2845092691654976,0.04090475825145939,0.1309867811605337
136.22720432281494,1.0004503726959229,7.208378423010129,9.446521849304323,2.6424135569835387,1.207857507293416,-0.06378361545726674,-0.018468850381672036
137.2284712791443,0.9972636699676514,7.036300866194076,9.279203745492115,2.451048917781111,1.1012324554501014,-0.07863753114864266,0.9779074837133277
138.22661709785461,1.0003318786621094,6.848743075408625,9.732239558062913,2.7404101847994204,0.9938859386728154,-0.6422518949739642,1.3952212000772364
139.22774052619934,0.992382287979126,6.206064180126082,10.435899556026238,3.218203358166917,0.7147249700509779,-0.4928923852734266,1.239449152009189
140.22090578079224,0.996342658996582,5.717416093528097,11.021601295695508,3.606335604710946,0.4941473605229592,-0.38177664778754133,1.2223660849735132
141.21816515922546,1.0001108646392822,5.344317932859432,11.578342099367903,3.974536526469304,0.31949855754990036,-0.050506825190037866,1.297076813809573
142.2190387248993,1.0011334419250488,5.2665365287124795,12.164330646383256,4.36765440380505,0.25913363103144427,-0.41403139675781153,0.5876684094831356
143.22089266777039,1.0004193782806396,4.898830156283932,12.296239018833427,4.412483767891717,0.08971426810135419,-0.06620904734656236,1.0815333475276838
144.222083568573,1.012939691543579,4.831048512751624,12.718484639214372,4.691050170812483,0.04541237755156035,6.0504908114313655e-05,0.8448716911479812
145.23585605621338,1.0034644603729248,4.827495560783334,12.981435784419189,4.849699774955247,0.028617635936621113,0.12897245571687807,0.1826810482904337
146.2400040626526,1.0062980651855469,4.93543201620574,12.824571411758464,4.689256418419727,0.055533991020334,-0.12774535049125557,-0.3509757022455369
147.2475106716156,0.9961512088775635,4.822781379110168,12.341473820436118,4.279070848538438,0.01,0.3414666337378319,0.08903342355936814
148.244469165802,0.9991157054901123,5.092732726420207,12.127776568487642,4.089085013778335,0.1087116623972172,-0.27649041297957266,0.36054383432120063
149.24440503120422,1.0029139518737793,4.836209145631336,12.104138189786402,4.033476939277195,0.01,-0.20696355369612648,-0.29084179647714076
150.24884843826294,0.9933679103851318,4.642483209119782,11.655934448525345,3.6695450471622135,0.01,0.625843880070001,-0.026959998185933115
151.24301981925964,1.0010862350463867,5.136650099790237,11.377622057822759,3.441562567710909,0.1974906839865413,0.3829854804165657,0.7270395276471963
152.24486827850342,1.0033538341522217,5.409292101742246,11.60049639254317,3.5790592739649263,0.2819910755418448,0.2495204516299066,0.62733593439311
153.24909853935242,0.9984679222106934,5.568277620294249,11.765359305160668,3.6650040105774733,0.3179903603481571,0.13108015719726704,0.5026510914251207
154.24839735031128,0.9881851673126221,5.6273866156891215,11.85306337447659,3.6890982613254075,0.3144200055479486,0.43630140169933496,0.8683226759359214
155.23732900619507,1.000802755355835,5.93989491482922,12.167826333389339,3.8864420673959628,0.40638638798263216,0.29067915464714206,0.6383728691503411
156.23882579803467,0.9994139671325684,6.129569345680159,12.341487046722168,3.968700535743005,0.4468355696320682,0.35539158401563786,0.27405240353792876
157.23896050453186,1.0004191398620605,6.371111648043226,12.288161905880047,3.8753155428410837,0.5050433934372044,0.15639744061306174,0.10620898069590107
158.24016761779785,1.0017626285552979,6.438917107701812,12.13396905958459,3.704733233412274,0.49779766462636027,0.42664741139486456,0.03200220002383264
159.24272274971008,1.0132391452789307,6.725279972391895,11.934780423303192,3.503770777000728,0.5753242702073302,0.5146664887018495,0.09258286740034746
160.25672054290771,0.9990224838256836,7.072704742396572,11.77986002197599,3.337572649402621,0.6761513212090469,0.7550675587125129,0.3431465409442779
161.2564389705658,1.000270128250122,7.607787670730488,11.788192604535963,3.2956181128663893,0.8469961426062782,0.3366694441027946,0.6083265051528822
162.2574646472931,1.0013325214385986,7.782167182359849,11.969736456268047,3.381107236441621,0.8794870151171091,0.11368397220447643,0.11758804849832989
163.259512424469,1.002490520477295,7.770008614184587,11.844177129447578,3.230517383489052,0.8409849927506639,-0.026660594194381573,0.05600586239546678
164.26277327537537,0.9861280918121338,7.636606432645858,11.679965151269705,3.055283628877404,0.7603068961659983,0.3825891570933166,0.13135198082178964
165.2496678829193,0.9997007846832275,7.841052397926333,11.561128213718973,2.9214446519831485,0.8109495526996129,-0.02817266880199289,0.26635806202143275
166.25027680397034,1.0006721019744873,7.695063569625493,11.530215240041823,2.8561782305085015,0.7311032171352266,-0.030557724773139273,-0.24875235734730977
167.25174283981323,1.0007460117340088,7.547874274785829,11.174450620777403,2.548022961022081,0.6541007762248428,-0.07022950271293553,0.2777152099058047
168.25331354141235,1.0009989738464355,7.36012032132532,11.147913261424733,2.5008479443641813,0.5683648328331748,-0.5028251560084517,-0.22138713613301247
169.2550916671753,1.0120079517364502,6.8144251247036935,10.8057333976108,2.2179102680725826,0.35190677361633493,-0.13578682643100654,-0.11546859956532457
170.26793313026428,1.0026185512542725,6.575453721296866,10.521083145972778,1.995708762238107,0.26271126102751585,0.26212036701515357,0.03481799587458127
171.27143359184265,0.9971146583557129,6.664326842733778,10.327342649210639,1.8536008725988142,0.3041017231905436,0.48569531059935683,0.21060379692763034
172.2693965435028,1.0027174949645996,6.931632712138495,10.248794914976111,1.8008703460715727,0.41222025532932594,0.4945698252506548,0.8423351243183025
173.2728009223938,0.994206428527832,7.198378012089541,10.572797983591897,2.050854202551214,0.5159618220650187,0.2559759026952083,0.9291896861717086
174.26780891418457,1.0022013187408447,7.270979335912215,10.953086281183841,2.332034437374278,0.5392003909381842,-0.27410612673498724,0.6635158502787348
175.2707450389862,1.0043292045593262,6.911443947063534,11.164183618844877,2.476157406718218,0.39569175501685777,-0.01099944456145091,0.655970690171421
176.27592873573303,1.0025606155395508,6.783748451419512,11.359760529958677,2.611470369484075,0.3426268826450131,-0.20565155101940047,0.40101309599131585
177.27939558029175,0.9867584705352783,6.501510497944511,11.390401519064165,2.620731449499685,0.23224172477133598,0.17585273884609426,0.7023015845701123
178.2669060230255,0.9994449615478516,6.54334662706459,11.600640627979143,2.7729982133073268,0.2491179159767797,0.2119246289141474,0.8888658190175874
179.26728677749634,1.0003046989440918,6.619500260443216,11.92627681461295,3.008808636540839,0.2758980319588016,0.1495179050274184,0.5359433169052021
180.26847124099731,1.001126766204834,6.649823571421795,12.029874083443392,3.068938444229831,0.281132892040585,0.4110699378319093,0.47047124964445997
181.27050638198853,1.0002899169921875,6.899164948429314,12.091802683261445,3.0959851247830428,0.36762970956555474,0.37371111865118095,0.5312294244691745
182.27167415618896,1.014230728149414,7.11289010087791,12.19696835124463,3.151070197877061,0.4364589152609126,0.2131110287733378,0.37569174401014716
183.28671884536743,0.9855995178222656,7.190131332721557,12.208115939210673,3.1304133825047766,0.4508645151109314,0.007467183006554962,0.2839827632352713
184.27313089370728,1.000260353088379,7.093897397657993,12.162730065687294,3.066783882279971,0.40021745089568694,0.19973286584690253,0.43930255378932037
185.2741825580597,1.0006773471832275,7.15771689332411,12.21177067718414,3.079072250321494,0.41265755323550846,0.03708201068714259,0.5447745541974887
186.27566289901733,1.0009777545928955,7.085180594482361,12.326881004157096,3.1411414805031073,0.3735502806370488,-0.17933749135062044,-0.12240997885018563
187.27739810943604,1.000143051147461,6.835978122748308,12.021660154305863,2.8838449192209534,0.2693409474264755,0.5028082871325307,0.547261809961495
188.27845978736877,1.0148050785064697,7.151639760999581,12.130741551154845,2.9534478190460325,0.3853640812568347,0.5358987642712897,0.5261358797237264
189.29410791397095,1.0004010200500488,7.490433597741206,12.233425811508152,3.010712769296316,0.5036859675538976,0.3749414397485555,0.7193787879392499
190.29531526565552,0.9980473518371582,7.690060469156909,12.462622139677537,3.158043812703804,0.5647423464122664,0.25546356489732874,0.10060099887102879
191.29422116279602,1.0031778812408447,7.79086422682108,12.30619279794286,3.006301899969488,0.5852024062607919,0.2665508055813614,-0.11765107408315051
192.29825687408447,1.0006647109985352,7.894009006578307,12.016310402801546,2.755588693694934,0.6080592657410347,0.5957583600349727,-0.38085772021562186
193.2996666431427,1.0017836093902588,8.260853414954825,11.56653510792311,2.3879615415208666,0.7325231862463228,0.44037875670865123,-0.2566424204662472
194.3023362159729,0.9990482330322266,8.478212891144988,11.205487985767924,2.0923075441218604,0.8024757459561247,0.14424635003581618,0.26174510223120195
195.30222487449646,1.0013866424560547,8.433723180656935,11.17548108170203,2.05435739429781,0.7768286630940462,0.0030890430815513066,0.6044738871023082
196.30438590049744,0.9970381259918213,8.271099077705246,11.358680710787661,2.180928365591348,0.7082526533153106,0.29029263502433866,0.7274164633199593
197.3022620677948,0.9881820678710938,8.355617217216157,11.613349189184573,2.361099747280868,0.7324783234520658,-0.1696954285733396,0.8231574751302642
198.29124855995178,1.0011234283447266,8.06226463650756,11.925957583023393,2.5801009521102607,0.6119754163304885,-0.35235068715736245,0.9076289164468636
199.29313611984253,1.0002872943878174,7.630428336198641,12.281909129562132,2.831459852481287,0.44025374050074206,-0.40322687319442646,0.7708655586645005
200.29431772232056,1.0009961128234863,7.173480092145994,12.539061667469898,3.0091745621901085,0.26202023961702475,-0.27324644656702896,0.9377159596607133
201.2961459159851,1.0003516674041748,6.840014773320102,12.885547636094495,3.260421508816222,0.1363290955889011,-0.10010874577686155,0.7968351030752064
202.29729890823364,1.0164270401000977,6.665732681460514,13.128982203586357,3.4366785982156878,0.0759445069020967,0.25151048542335674,0.8501550687238584
203.31454467773438,0.9993226528167725,6.793349824386157,13.395656890993212,3.6328910264658205,0.13271978155133368,0.0096667372889821,0.92790706035346
204.3146777153015,0.9969768524169922,6.722730772520588,13.71498966290478,3.8602297161369887,0.10699394677449592,0.0018368021674459029,1.0054933557674295
205.3124554157257,1.0004491806030273,6.653715572925933,14.076407998400288,4.117880613968331,0.08175939527040943,0.06885040499642574,0.8073983550235606
206.31371355056763,1.0014410018920898,6.649233462759629,14.307068073071536,4.274049310903342,0.08069341712037907,0.2788944848962137,0.8220800598308472
