t,dt,u1,u2,u3,u4
55.711893796920776,1.0010714530944824,0.6000000000000003,0.6000000000000003,0.6000000000000003,0.6000000000000003
56.7130925655365,1.0011396408081055,0.6100000000000003,0.6100000000000003,0.6100000000000003,0.6100000000000003
57.714359998703,1.0010430812835693,0.6200000000000003,0.6200000000000003,0.6200000000000003,0.6200000000000003
58.71553444862366,1.0013659000396729,0.6300000000000003,0.6300000000000003,0.6300000000000003,0.6300000000000003
59.71704864501953,1.0004675388336182,0.6400000000000003,0.6400000000000003,0.6400000000000003,0.6400000000000003
60.71764826774597,1.0007195472717285,0.6500000000000004,0.6500000000000004,0.6500000000000004,0.6500000000000004
61.71847724914551,1.00138258934021,0.6600000000000004,0.6600000000000004,0.6600000000000004,0.6600000000000004
62.71999168395996,1.0007381439208984,0.6700000000000004,0.6700000000000004,0.6700000000000004,0.6700000000000004
63.72086048126221,1.0015838146209717,0.6800000000000004,0.6800000000000004,0.6800000000000004,0.6800000000000004
64.72259855270386,0.9999959468841553,0.6900000000000004,0.6900000000000004,0.6900000000000004,0.6900000000000004
65.72270798683167,1.0012707710266113,0.7000000000000004,0.7000000000000004,0.7000000000000004,0.7000000000000004
66.72412014007568,1.0004796981811523,0.7100000000000004,0.7100000000000004,0.7100000000000004,0.7100000000000004
67.72471356391907,1.000931978225708,0.7200000000000004,0.7200000000000004,0.7200000000000004,0.7200000000000004
68.72575879096985,1.0011303424835205,0.7300000000000004,0.7300000000000004,0.7300000000000004,0.7300000000000004
69.72700667381287,0.9999041557312012,0.7400000000000004,0.7400000000000004,0.7400000000000004,0.7400000000000004
70.72704792022705,1.0014557838439941,0.7500000000000004,0.7500000000000004,0.7500000000000004,0.7500000000000004
71.72863531112671,1.0010287761688232,0.7600000000000005,0.7600000000000005,0.7600000000000005,0.7600000000000005
72.72979831695557,1.000746488571167,0.7700000000000005,0.7700000000000005,0.7700000000000005,0.7700000000000005
73.73065638542175,1.0013465881347656,0.7800000000000005,0.7800000000000005,0.7800000000000005,0.7800000000000005
74.73214840888977,1.000495195388794,0.7900000000000005,0.7900000000000005,0.7900000000000005,0.7900000000000005
75.73282146453857,1.0006399154663086,0.8000000000000005,0.8000000000000005,0.8000000000000005,0.8000000000000005
76.733567237854,1.0011394023895264,0.8100000000000005,0.8100000000000005,0.8100000000000005,0.8100000000000005
77.73483681678772,1.0032174587249756,0.8200000000000005,0.8200000000000005,0.8200000000000005,0.8200000000000005
78.73817801475525,0.9986004829406738,0.8300000000000005,0.8300000000000005,0.8300000000000005,0.8300000000000005
79.73691296577454,1.0002481937408447,0.8400000000000005,0.8400000000000005,0.8400000000000005,0.8400000000000005
80.73726463317871,1.0012702941894531,0.8500000000000005,0.8500000000000005,0.8500000000000005,0.8500000000000005
81.73863434791565,1.0002260208129883,0.8600000000000005,0.8600000000000005,0.8600000000000005,0.8600000000000005
82.73899030685425,1.0012714862823486,0.8700000000000006,0.8700000000000006,0.8700000000000006,0.8700000000000006
83.74036979675293,1.0004818439483643,0.8800000000000006,0.8800000000000006,0.8800000000000006,0.8800000000000006
84.74095106124878,1.0015389919281006,0.8900000000000006,0.8900000000000006,0.8900000000000006,0.8900000000000006
85.74259114265442,1.0008506774902344,0.9000000000000006,0.9000000000000006,0.9000000000000006,0.9000000000000006
86.74355888366699,1.0009145736694336,0.9100000000000006,0.9100000000000006,0.9100000000000006,0.9100000000000006
87.74459457397461,1.0013427734375,0.9200000000000006,0.9200000000000006,0.9200000000000006,0.9200000000000006
88.74610495567322,1.001096248626709,0.9300000000000006,0.9300000000000006,0.9300000000000006,0.9300000000000006
89.747305393219,1.0005378723144531,0.9400000000000006,0.9400000000000006,0.9400000000000006,0.9400000000000006
90.7479453086853,1.000091552734375,0.9500000000000006,0.9500000000000006,0.9500000000000006,0.9500000000000006
91.74814558029175,1.001779556274414,0.9600000000000006,0.9600000000000006,0.9600000000000006,0.9600000000000006
92.75008058547974,1.0006022453308105,0.9700000000000006,0.9700000000000006,0.9700000000000006,0.9700000000000006
93.7507836818695,1.0005028247833252,0.9800000000000006,0.9800000000000006,0.9800000000000006,0.9800000000000006
94.75139236450195,1.001004695892334,0.9900000000000007,0.9900000000000007,0.9900000000000007,0.9900000000000007
95.75250220298767,1.0014729499816895,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
96.75408744812012,0.9998934268951416,1.0100000000000007,1.0100000000000007,1.0100000000000007,1.0100000000000007
97.75409698486328,0.9996852874755859,1.0200000000000007,1.0200000000000007,1.0200000000000007,1.0200000000000007
98.75390481948853,1.0014770030975342,1.0300000000000007,1.0300000000000007,1.0300000000000007,1.0300000000000007
99.7554874420166,1.00132155418396,1.0400000000000007,1.0400000000000007,1.0400000000000007,1.0400000000000007
100.75693583488464,1.0012226104736328,1.0500000000000007,1.0500000000000007,1.0500000000000007,1.0500000000000007
101.75828194618225,1.001288652420044,1.0600000000000007,1.0600000000000007,1.0600000000000007,1.0600000000000007
102.75970149040222,1.0010881423950195,1.0700000000000007,1.0700000000000007,1.0700000000000007,1.0700000000000007
103.76091456413269,1.0009949207305908,1.1000000000000008,1.1000000000000008,1.1000000000000008,1.1000000000000008
104.76205515861511,1.0008149147033691,1.1100000000000008,1.1100000000000008,1.1100000000000008,1.1100000000000008
105.76298880577087,1.0003173351287842,1.1200000000000008,1.1200000000000008,1.1200000000000008,1.1200000000000008
106.76342582702637,1.0011241436004639,1.1300000000000008,1.1300000000000008,1.1300000000000008,1.1300000000000008
107.7646689414978,1.0009963512420654,1.1400000000000008,1.1400000000000008,1.1400000000000008,1.1400000000000008
108.7657823562622,1.001190185546875,1.1500000000000008,1.1500000000000008,1.1500000000000008,1.1500000000000008
109.76707220077515,1.0009777545928955,1.1600000000000008,1.1600000000000008,1.1600000000000008,1.1600000000000008
110.76815223693848,1.0010530948638916,1.1700000000000008,1.1700000000000008,1.1700000000000008,1.1700000000000008
111.76932859420776,0.9995872974395752,1.1800000000000008,1.1800000000000008,1.1800000000000008,1.1800000000000008
112.76904654502869,1.0013401508331299,1.1900000000000008,1.1900000000000008,1.1900000000000008,1.1900000000000008
113.77048993110657,1.0009644031524658,1.2000000000000008,1.2000000000000008,1.2000000000000008,1.2000000000000008
114.77158260345459,1.001121997833252,1.2100000000000009,1.2100000000000009,1.2100000000000009,1.2100000000000009
115.77281379699707,1.0006651878356934,1.2200000000000009,1.2200000000000009,1.2200000000000009,1.2200000000000009
116.77358055114746,1.0011157989501953,1.2300000000000009,1.2300000000000009,1.2300000000000009,1.2300000000000009
117.77490329742432,1.0007860660552979,1.2400000000000009,1.2400000000000009,1.2400000000000009,1.2400000000000009
118.77581310272217,1.000901460647583,1.2500000000000009,1.2500000000000009,1.2500000000000009,1.2500000000000009
119.77682900428772,1.0011332035064697,1.260000000000001,1.260000000000001,1.260000000000001,1.260000000000001
