t,dt,xf1,xf2,xf3,xf4
64.71685457229614,1.003997802734375,3.139372,7.2191343,2.568971,-0.123472035
65.7215404510498,0.9997162818908691,2.4775612,4.986207,1.3003402,-0.054236
66.7219226360321,0.985386848449707,3.2621624,6.6539497,2.2646718,0.03370231
67.708016872406,1.0005083084106445,3.1061642,7.3721285,3.3090808,0.4207191
68.70916414260864,1.0005764961242676,4.382114,9.629132,4.1739326,0.22789472
69.71033382415771,1.0009379386901855,4.391663,7.7362413,3.04763,0.704027
70.7119550704956,0.9999809265136719,4.2921157,8.215051,3.02629,0.63835114
71.712655544281,1.0115809440612793,3.7834818,7.0850344,2.9779704,0.68578154
72.72495555877686,1.000852346420288,4.9166884,7.5345154,3.672668,0.74220127
73.72647666931152,1.003981113433838,5.250668,8.321232,4.2047706,1.1019769
74.73118233680725,1.000941514968872,4.3979344,9.128818,4.231308,0.39956576
75.73281025886536,0.9992191791534424,1.8252968,8.072572,4.187536,-0.5485702
76.73273277282715,0.9982426166534424,2.7892888,7.75185,3.6550355,-0.2778433
77.73163771629333,1.0045931339263916,3.3014128,7.316098,3.4357295,0.38911146
78.73700261116028,1.0005266666412354,3.7549317,7.8225193,2.8887873,-0.27600628
79.73818516731262,0.9968557357788086,4.1082854,8.085569,3.1173303,0.6837979
80.73570609092712,1.001222848892212,3.9438555,8.821435,4.170187,0.78464633
81.73774695396423,1.0005865097045898,3.8466885,8.335916,3.528407,1.0535182
82.73917150497437,0.9992625713348389,3.4939864,8.296368,4.020769,1.2300811
83.73916006088257,1.0029823780059814,3.7339375,8.408269,3.2475936,0.5271198
84.74301671981812,0.9992489814758301,4.062531,7.846857,2.561556,1.2530829
85.74302220344543,1.000596284866333,4.177261,8.453533,3.8624125,1.612208
86.74427318572998,0.9994709491729736,3.9805977,8.362185,3.9464684,1.9155697
87.74439311027527,1.0035479068756104,4.1918635,8.778407,4.569174,2.1115491
88.74873161315918,0.9981689453125,4.1266065,9.279955,5.2717805,1.7959943
89.74750542640686,1.0037987232208252,3.7744334,8.963548,4.7376094,1.5752803
90.75197458267212,0.9965887069702148,3.6885884,9.577392,5.03784,0.68081206
91.74921083450317,1.001089334487915,3.9360716,10.037677,5.089706,0.19657654
92.75106048583984,1.0046992301940918,3.5880196,9.731303,4.4974895,0.8570544
93.75639247894287,1.0001752376556396,3.8377554,9.438769,3.4344454,1.3970526
94.75732660293579,0.9972524642944336,4.1450944,9.980359,3.3242831,0.836525
95.755291223526,1.0044851303100586,4.5586295,9.25757,1.9237163,0.58369917
96.76051568984985,1.0009360313415527,4.9147534,9.565483,1.7540987,-0.16282564
97.7621841430664,0.9992964267730713,4.9447284,9.867967,2.3310268,-0.21259886
98.76231336593628,1.0003235340118408,5.0730443,10.089757,2.692815,-0.8467937
99.76330828666687,0.9977328777313232,5.123485,9.360529,2.354955,0.3367204
100.7615692615509,1.0003705024719238,5.738194,9.146812,2.6071327,0.47282416
101.76256942749023,0.9925343990325928,5.462747,9.179779,3.8800015,1.6813833
102.75575757026672,0.9966466426849365,5.40194,9.299355,3.7567399,1.2183117
103.7529525756836,1.000375509262085,5.1424985,9.319441,3.2103453,1.0806228
104.75390601158142,1.001204490661621,5.544498,9.912995,3.8154278,0.61894983
105.75567507743835,1.0004189014434814,5.2357974,9.587909,3.353248,1.0385913
106.75678157806396,1.0133428573608398,5.212293,9.801353,3.3695116,1.0738643
107.77073526382446,1.0034453868865967,5.073503,10.360432,3.9849827,0.4157558
108.77499055862427,1.0066957473754883,5.427213,10.852555,3.9602315,-0.30754596
109.78233098983765,0.9960978031158447,4.965325,10.60712,3.7435622,-0.48639995
110.77914333343506,0.9992914199829102,5.767965,10.553614,2.985378,-1.0016714
111.77916932106018,1.0028126239776611,5.739369,11.089608,3.172673,-1.526147
112.78277349472046,0.9945640563964844,4.7903237,10.794438,3.6509402,-0.23334795
113.77800035476685,1.0011942386627197,5.21732,10.381782,2.4193597,-0.508524
114.7798421382904,1.0033557415008545,5.4073615,10.50324,2.4381547,-0.48915893
115.78392577171326,0.9984910488128662,5.5143485,10.574015,2.9854565,0.14231247
116.78321361541748,0.9883811473846436,5.2214065,10.326189,2.8322897,0.5688879
117.77218008041382,1.0007343292236328,5.455439,10.582923,2.6636236,0.13603324
118.77355670928955,0.9993991851806641,5.3305554,10.843995,3.5900128,0.3697093
119.7736976146698,1.0005874633789062,5.5817666,11.039346,3.744292,0.06917375
120.77505397796631,1.0018465518951416,5.285341,11.066026,4.0806026,0.62744814
121.77764344215393,1.0133802890777588,5.262367,11.00766,3.7381914,1.2494354
122.79176712036133,0.9987781047821045,5.198425,10.898078,2.3018754,1.152022
123.7914206981659,1.000232458114624,5.746425,10.712019,1.7464489,1.8885257
124.79231357574463,1.001417636871338,5.961865,11.197566,2.5911353,0.8172526
125.79435682296753,1.002535343170166,6.083242,11.247125,3.203765,1.1629176
126.79752039909363,0.98636794090271,5.6995454,11.278162,2.9980822,0.6451923
127.7845664024353,0.9997870922088623,6.2466807,11.368337,2.5607595,-0.56352025
128.78502941131592,1.0009205341339111,6.2924504,11.764778,2.68897,-0.6657346
129.78660464286804,1.0009677410125732,6.3492427,11.41864,2.7073133,-0.36054116
130.78819584846497,1.0008509159088135,6.8061643,11.852524,3.3797677,-0.8476499
131.78963708877563,1.0123772621154785,6.3531833,11.74625,4.0536284,-0.32258207
132.8025724887848,1.0030105113983154,5.975553,11.618572,3.78254,0.20039338
133.80622935295105,0.9974758625030518,5.834233,11.43565,3.0827699,1.2168243
134.80429363250732,1.002798080444336,6.0381656,11.083987,1.3857895,1.0341958
135.8077940940857,0.994239330291748,6.3759904,11.073954,1.0257689,1.1065123
136.8029384613037,1.0020434856414795,7.0005555,11.428326,1.1488008,-0.037820164
137.8056423664093,1.0044450759887695,6.593084,11.3494625,2.4025223,1.0080265
138.81068992614746,1.0028676986694336,6.8838677,11.719853,2.251291,-0.49233252
139.81430530548096,0.9868581295013428,6.460443,11.427941,2.4164567,0.62932795
140.8019199371338,0.9997060298919678,6.51372,11.424514,1.9381104,-0.15899259
141.80233883857727,1.0003411769866943,6.477011,11.527639,3.1454282,1.5074587
142.80340576171875,1.0013017654418945,6.19494,11.518283,3.3817296,2.3247938
143.80538034439087,1.0005078315734863,6.4055457,11.6978855,2.3618922,0.6126309
144.80643725395203,1.0147333145141602,6.574488,11.781234,2.745079,1.2240636
145.82185220718384,0.9857699871063232,6.8270593,12.000541,2.9499166,0.06571764
146.80834245681763,1.0003890991210938,6.7290397,11.950168,2.2472842,-0.13963944
147.8095099925995,1.0003559589385986,6.9426208,11.974543,2.2625737,-0.6899856
148.81068420410156,1.0009887218475342,7.105657,12.494274,3.454416,-1.0861083
149.81233930587769,1.0003108978271484,6.4979243,11.931806,2.2203362,0.19701713
150.81334686279297,1.0150258541107178,6.525045,11.891863,1.921757,1.1039568
151.8291096687317,1.0003108978271484,6.7923455,11.927575,1.4885873,-0.10632759
152.83007907867432,0.9983336925506592,6.7569766,12.302318,3.3856928,0.5356713
153.82906699180603,1.003556728363037,6.7006392,12.489483,4.1625776,0.37064117
154.83328557014465,1.0005724430084229,6.3278575,12.501957,4.5161963,2.1631532
155.8344669342041,1.0020411014556885,6.740007,12.537424,2.7583978,1.4658109
156.83711290359497,0.9992091655731201,7.3661656,12.334676,0.3534408,0.60064644
157.83695602416992,1.0018177032470703,7.4864945,12.290209,0.95731735,-0.9572266
158.8395676612854,0.9969279766082764,7.147694,12.162484,1.359232,-0.32960755
159.83713006973267,0.9883594512939453,7.725718,12.080741,0.922107,0.36646122
160.8261935710907,1.001121997833252,7.9844656,12.192271,0.7649965,-0.9104915
161.8279800415039,1.000452995300293,7.8611665,12.292846,2.619912,-0.81827146
162.82916688919067,1.0010507106781006,7.7245927,12.241182,2.8146417,-1.1769041
163.83083534240723,1.0008058547973633,7.569202,12.254164,2.747099,-0.09883958
164.83235144615173,1.0165669918060303,7.1625133,12.200321,3.1692193,0.23685998
165.84959769248962,0.999321460723877,7.526654,12.321391,2.683861,-1.0531818
166.8495635986328,0.9971945285797119,7.5447154,12.354475,2.90432,-1.6162292
167.84754014015198,1.0005769729614258,7.45744,12.450932,3.3180084,-1.0047344
168.84879779815674,1.0014290809631348,7.280888,12.495538,3.1580155,-1.3170046
169.85105991363525,0.9991312026977539,7.554094,12.68085,4.231367,-0.9885064
170.85092973709106,1.003596305847168,7.2767177,12.805382,4.461306,0.03736299
171.85527563095093,1.000732421875,6.881312,12.709308,3.2024715,1.6763383
172.85661363601685,0.9997620582580566,7.207169,12.860143,2.3409982,0.7508419
173.85699892044067,0.99896240234375,7.547154,12.814088,3.1015666,0.7456514
174.8566346168518,0.9996309280395508,7.632562,12.880222,3.4861488,0.6929017
175.85688734054565,1.001842975616455,7.608911,12.982165,3.9383004,-0.20968038
176.8596682548523,0.9996168613433838,7.8493986,12.889038,2.892201,-0.66465694
177.86017847061157,1.001082181930542,7.750421,12.670048,2.145791,-0.58353263
178.86212611198425,1.0003933906555176,7.7006307,12.68884,2.4171522,-0.8971928
179.8634479045868,0.9995696544647217,7.7172265,12.702466,2.8792224,-0.5054713
180.86382627487183,0.9886045455932617,7.4767556,12.817733,3.9468381,0.3000478
181.85322999954224,1.000436782836914,7.417375,13.003247,4.832965,0.7557712
182.8544316291809,1.0010416507720947,7.378177,12.9718275,3.7335198,1.2258064
183.85622024536133,1.0006797313690186,7.519439,13.051998,3.7198412,1.3502731
184.85758209228516,0.9993648529052734,7.52883,13.162125,3.6023552,0.64066786
185.8575804233551,1.017791748046875,7.80257,13.313618,3.4639277,0.05145305
186.8760540485382,0.9913506507873535,7.8036585,13.14827,2.543655,0.31645244
187.8680441379547,0.999199628829956,7.679375,13.181528,2.6387174,0.016348539
188.86790537834167,0.995629072189331,8.051613,13.182833,2.0280006,-0.37538773
189.8642075061798,1.0009145736694336,7.9228163,13.327512,3.094212,1.7449493
190.86584782600403,1.0020148754119873,8.016054,13.30824,2.8916714,1.1484543
191.86857223510742,1.011232852935791,8.106364,13.410147,3.3479989,0.7831016
192.88051915168762,0.9999253749847412,8.008894,13.118548,3.122947,2.1304724
193.88121914863586,0.9879629611968994,8.007107,12.873371,2.8194084,2.6513562
194.86987709999084,1.0013043880462646,8.857341,13.392406,3.2188287,1.9009724
195.87205839157104,1.0073554515838623,8.74578,13.27371,2.483524,0.703713
196.88006806373596,0.993504524230957,8.330844,13.241157,2.8589363,1.3831581
197.87417817115784,1.0003597736358643,8.987605,13.5039,2.3160167,-0.14694482
198.87522530555725,1.0125300884246826,8.765284,13.548476,2.6138604,-0.7755242
199.888525724411,0.9887206554412842,8.588531,13.427106,2.5780795,-0.7810052
200.87795281410217,1.0008857250213623,8.910513,13.706234,2.3032744,-1.3103572
201.87957620620728,1.0001420974731445,8.550405,13.5072,2.347843,-0.9567316
202.88042879104614,1.000983476638794,8.903635,13.411761,1.998454,-1.3388213
203.88210940361023,1.000993251800537,9.09924,13.335147,1.0725225,-1.9069289
204.88374137878418,1.0178945064544678,8.90382,13.574311,2.8995545,-1.58171
205.90228652954102,1.0062875747680664,8.7610445,13.75071,4.166531,-1.1564809
206.90926551818848,0.9814047813415527,8.23333,13.6585245,4.0687833,0.3586921
207.8913495540619,1.0023908615112305,7.9251394,13.714273,3.158135,1.3261114
208.8945026397705,0.9982645511627197,8.219455,13.519772,0.52590346,0.38173598
209.8934290409088,1.0024101734161377,8.689708,13.823873,0.8167989,-0.43384296
210.89675521850586,0.9952273368835449,8.7926655,13.482239,0.06795074,-0.6598714
211.89277362823486,0.9998817443847656,9.262856,14.103605,2.036225,-0.8646601
212.89334440231323,1.0003457069396973,8.411442,13.559113,1.2300407,0.29719752
213.89448022842407,1.0013740062713623,8.525217,13.493452,0.8610604,0.80360943
214.89651370048523,0.9991955757141113,8.293478,13.324695,1.0117437,1.8373772
215.89636540412903,1.0023038387298584,8.50557,13.161864,0.5965998,2.4522946
216.8993284702301,0.9996278285980225,9.20702,13.703768,0.87390184,2.3331301
217.89960145950317,1.0009300708770752,9.075773,13.920827,1.8980676,2.09345
218.90113139152527,1.000406265258789,8.984557,13.741626,1.943817,3.374361
219.90228939056396,0.9996047019958496,9.18368,13.868493,1.7032202,1.9937118
220.9026174545288,1.0007870197296143,9.482755,13.872635,1.5104798,0.7515752
221.90415382385254,1.0203814506530762,10.111645,13.616113,0.56086254,-0.8953441
222.92518591880798,0.999211311340332,10.084247,13.536186,1.220767,-2.4282196
223.9249882698059,0.9968228340148926,9.944639,13.334728,1.7824475,-2.7239301
224.92297291755676,0.98748779296875,9.713935,13.337521,2.7484162,-1.934038
225.91117882728577,1.0023419857025146,9.132722,13.447756,4.6770477,-0.7441266
226.91411304473877,1.0032157897949219,8.657832,13.368916,5.807595,0.7808673
227.91793966293335,0.9956135749816895,8.264619,13.402727,6.3287635,0.9682967
228.91416025161743,1.0023951530456543,7.8434005,13.581483,6.40571,1.4800092
229.9171552658081,1.0129306316375732,8.181864,13.89112,5.9623547,1.5319607
230.93072628974915,1.0023376941680908,8.052759,13.890549,5.4933915,0.78590375
231.93367075920105,1.0011515617370605,8.308885,14.32394,5.294145,0.020110069
232.93552613258362,0.9986472129821777,8.752398,13.91713,2.8895426,0.25666088
233.93497586250305,1.001234769821167,8.754675,14.1248665,3.2341967,-0.14631277
234.9372260570526,0.997201681137085,8.791721,14.241013,3.6748362,0.30521673
235.93530225753784,1.0008108615875244,8.886811,13.819305,2.7274997,1.988487
236.93681693077087,1.002262830734253,9.208214,13.683425,2.1813362,1.8029195
237.93975520133972,1.0003657341003418,9.6227865,13.805501,2.679643,1.6097876
238.94074511528015,1.0092177391052246,9.587772,13.977315,3.1540937,1.1791205
239.95062494277954,0.9920186996459961,9.211263,13.811019,3.4683623,2.4396567
240.94340109825134,1.0041718482971191,9.3051605,13.448822,2.7832277,3.3274298
241.94825053215027,1.0085842609405518,9.539885,13.647775,2.1308718,2.2704418
242.95748949050903,0.9958746433258057,9.5044775,13.702903,2.8222525,2.771191
243.95397782325745,0.996997594833374,9.639919,14.314956,3.7059164,1.1898427
244.95161867141724,0.9950308799743652,9.275076,13.995105,3.4993715,1.3771509
245.94736504554749,0.9926650524139404,9.650441,13.716014,2.4187624,1.977803
246.9407308101654,0.9958760738372803,10.229493,13.847819,1.6976181,0.5946334
247.93729043006897,1.0036509037017822,10.489852,13.717114,0.76815796,-0.46488768
248.94162678718567,0.9997537136077881,9.850048,13.936259,1.9898877,-0.4443186
249.9420289993286,1.0026936531066895,9.963925,13.929932,2.0653458,-0.8169418
250.9454734325409,1.014167308807373,9.962797,13.845171,1.911812,-0.8303357
251.96032881736755,0.9998924732208252,9.823966,14.141787,2.9790437,-0.8613096
252.96098017692566,1.0091681480407715,9.828597,14.215787,3.5393214,-0.6293922
253.97091484069824,0.9940052032470703,9.55515,14.216427,4.180186,1.0127982
254.9656720161438,1.006939172744751,9.297279,14.118647,3.8010118,3.0725222
255.97320675849915,0.9999244213104248,8.971165,13.977529,3.2789466,3.269415
256.9737207889557,0.9945435523986816,8.992895,14.377468,4.7316546,3.4204571
257.9688549041748,1.0048940181732178,9.712375,14.24251,2.5056343,2.8088818
258.97434091567993,0.9981694221496582,9.647426,14.492872,3.6911178,1.7441745
259.97307538986206,1.0040338039398193,9.87721,14.046129,1.6470186,1.1049527
260.97772121429443,0.9979617595672607,10.027823,13.913762,1.2004298,0.7945072
261.97636556625366,1.0000216960906982,10.456833,14.091174,1.4171176,-0.56619483
262.9771378040314,1.0040631294250488,9.82817,14.315497,2.703849,0.33908862
263.9819366931915,0.992966890335083,9.822368,14.257108,3.3189347,1.0770736
264.97560000419617,1.0028977394104004,9.996751,14.000038,2.38211,0.53468543
265.97920632362366,0.9985463619232178,10.113763,14.39108,3.2806518,0.8400784
266.9783561229706,1.000208854675293,9.966417,14.372469,3.30627,0.8326625
267.97922110557556,1.0024757385253906,9.890789,14.573712,3.711792,0.24160713
268.98247146606445,1.001161813735962,9.8867655,14.405018,3.6665533,0.768946
269.9844627380371,1.0024793148040771,10.0252285,14.511541,3.1502206,0.08655661
270.9875297546387,0.9911837577819824,10.060435,14.421123,2.6296382,1.1223788
271.97937202453613,0.9905219078063965,10.363055,14.462862,1.9643161,0.01866716
272.9705157279968,1.0004398822784424,10.697122,14.228829,0.83021903,-0.45996505
273.9715464115143,1.0004665851593018,10.638412,14.058277,0.38454178,-0.44546682
274.9726915359497,1.0016472339630127,10.736268,14.118748,0.5030196,-0.53363115
275.9751207828522,1.0149633884429932,10.483022,14.383112,2.1593363,-0.33600527
276.9907851219177,0.9993727207183838,10.096035,14.391048,2.4776561,1.0908847
277.99075984954834,1.007338523864746,9.549612,14.1978,2.9900293,2.566695
278.9987299442291,0.9969615936279297,9.895492,14.483705,3.0958357,1.8168367
279.9967658519745,0.9973304271697998,9.5492935,14.261887,2.8553088,2.606359
280.9946973323822,1.0112528800964355,9.962965,14.367786,1.86098,1.3642285
282.00658893585205,0.9914922714233398,10.36387,14.313204,1.3955688,2.050869
282.9987392425537,0.99965500831604,10.4461775,14.387891,1.5664269,1.6824831
283.9990599155426,1.0078999996185303,10.994845,14.650194,1.1666663,-0.30881292
285.00753116607666,1.0124118328094482,10.330614,14.604262,2.0848613,0.72488827
286.0204973220825,0.9882431030273438,10.255072,14.628689,2.0656419,1.1952317
287.00936460494995,0.9960901737213135,10.635892,14.751606,2.0484455,-0.45382625
288.0062155723572,1.0068247318267822,10.347005,14.720385,2.4358025,0.7598991
289.0135941505432,0.9940648078918457,10.044941,14.577579,2.5262957,1.1928622
290.00826954841614,1.0026733875274658,10.290618,14.567593,2.5230381,0.4502706
291.0116276741028,1.0055232048034668,10.201954,14.534696,3.014972,1.7989905
292.0178337097168,0.9915487766265869,10.599927,14.099771,1.4207503,2.7473834
293.0101172924042,1.002119779586792,10.686788,14.31409,2.1200855,3.2087054
294.01292395591736,1.0073511600494385,10.782979,14.314941,2.003027,2.8248591
295.0208613872528,0.9995286464691162,10.6468115,14.062117,1.4778134,2.9218016
296.0209712982178,0.9973540306091309,10.931585,14.398965,2.2128868,2.0041366
297.01902627944946,0.9843840599060059,11.538271,14.257337,1.4667234,1.1108025
298.00403356552124,1.0007047653198242,11.322084,14.216757,1.8980051,1.2251741
299.00538206100464,0.9980325698852539,11.531713,14.260728,1.7050239,0.011468826
300.0040907859802,0.9998929500579834,11.456981,14.419184,2.4585474,-0.40240318
301.004638671875,1.0053462982177734,11.169668,14.366089,2.2925665,-0.17021114
302.0106723308563,1.0192513465881348,10.350666,14.205559,3.5499077,1.3376286
303.030588388443,0.9959681034088135,10.517673,14.624218,4.360062,1.4862432
304.02729988098145,0.9833123683929443,10.221596,14.635537,3.761956,1.9105273
305.0113642215729,1.0003957748413086,10.12591,14.527349,3.758199,1.9930576
306.01239037513733,1.004976749420166,10.475136,14.692011,3.8896747,1.2531731
307.0180058479309,0.998732328414917,10.657965,14.61439,2.7078564,1.362995
308.0173759460449,0.9981157779693604,10.624284,14.466116,2.4441068,1.1325098
309.01615023612976,1.0198254585266113,10.714163,14.440298,2.33808,0.55573076
310.03675150871277,0.9995765686035156,10.453254,14.588397,3.0216148,1.238311
311.0369861125946,0.9834702014923096,11.134633,14.141911,1.3476462,-0.22451836
312.0210874080658,1.0031752586364746,10.937568,14.641945,2.8032224,-0.15455776
313.02488374710083,0.9978947639465332,10.847953,14.588388,3.1940727,0.46955544
314.0236670970917,0.9991564750671387,10.902696,14.716888,3.0905046,-0.16333824
315.0235779285431,1.0026772022247314,10.751918,14.739248,2.6886382,0.00968021
316.02712082862854,1.023564338684082,10.803282,14.995103,2.4730601,0.025909124
317.05147409439087,0.9822876453399658,10.317868,14.981211,3.1714175,1.2218981
318.0344491004944,0.9926884174346924,10.719351,14.807482,2.627022,2.2187047
319.0278477668762,1.0035576820373535,11.515767,14.382955,0.55517626,2.656733
320.03215527534485,1.0002508163452148,11.98033,14.458064,-0.24092458,0.95098823
321.03311491012573,1.0003023147583008,11.975004,14.275451,-0.6128249,0.12743443
322.03417134284973,1.0157709121704102,11.425005,14.045785,0.09094812,1.4030849
323.05051493644714,1.0051624774932861,11.708847,14.57013,1.2038434,0.5797877
324.05631470680237,0.9832620620727539,11.066789,14.878761,2.7635162,0.1038124
325.0401611328125,0.998633861541748,11.319713,14.435044,1.7501125,-0.31463748
326.03943157196045,1.0028152465820312,11.346095,14.707965,2.8701236,0.7066639
327.0430061817169,1.0004472732543945,10.893705,14.343196,3.3318052,3.282333
328.04408717155457,0.9997260570526123,10.585037,14.148819,2.3665202,2.8141875
329.04459047317505,1.054656982421875,10.745894,14.663809,3.7061522,2.4007142
330.10002183914185,0.9467895030975342,10.538919,14.700731,3.152583,1.3856606
331.0474741458893,1.000147819519043,11.10569,14.936978,2.928452,-0.22339898
332.0483069419861,1.0012898445129395,10.943916,14.873776,2.8365285,0.3133976
333.0501871109009,0.9977807998657227,11.532955,14.672674,1.1925747,-1.143535
334.04857897758484,1.0313136577606201,11.585971,14.927822,2.0266864,-2.1621935
335.08054542541504,0.9745843410491943,11.090432,14.683535,2.606788,-0.68605405
336.05574464797974,1.0006556510925293,11.023745,14.751082,2.99379,0.12167019
337.0570557117462,0.9997758865356445,11.102721,14.685456,2.5784042,-0.6341689
338.0574872493744,0.9982075691223145,11.057329,14.993151,4.323739,0.92177635
339.05635952949524,0.999934196472168,10.698468,14.715918,3.4920099,1.2997053
340.0569522380829,1.0273497104644775,10.860626,14.825077,3.5196993,0.27416676
341.0850169658661,0.9896481037139893,11.077976,15.041529,3.6952543,0.054823812
342.075448513031,0.9865827560424805,11.046115,15.0243635,4.2668285,1.3796617
343.0626685619354,1.0010402202606201,11.103255,14.549192,1.8277495,2.5213304
344.06433367729187,1.0018372535705566,11.182914,14.907619,3.3162532,1.3556302
345.06677985191345,0.9989864826202393,11.319133,14.789958,2.5143895,1.4211085
346.0663855075836,1.0229673385620117,11.253226,15.027705,3.7833269,2.201805
347.08994364738464,1.0060184001922607,11.166938,14.727863,2.5653949,2.5211942
348.0966293811798,0.9955739974975586,11.592342,14.575074,1.680347,2.547765
349.09290862083435,0.9918322563171387,12.118981,14.447544,1.083146,3.634143
350.0855097770691,1.0499796867370605,12.159745,14.375238,0.40994433,2.5581257
351.13637018203735,0.948012113571167,12.408758,14.85372,1.3129735,1.0825267
352.0850627422333,0.9900290966033936,12.4714155,14.416954,0.79993653,2.8384523
353.07572054862976,1.0027976036071777,12.094768,14.606907,1.5579953,2.316367
354.0792043209076,1.0028736591339111,12.309937,14.728112,1.8284845,2.7853003
355.08266592025757,0.998035192489624,12.13861,14.939544,2.984389,1.3471292
